Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/dau-goi-tsubaki-premium-ngan-ngua-rung-toc-490ml-87553.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-goi-tsubaki-premium-ngan-ngua-rung-toc-490ml_AcNnkKNcNq9Cypeg_img_385x385_622873_fit_center.png,347800034,Dầu Gội Tsubaki Phục Hồi Ngăn Rụng Tóc 490ml,2144,646,129.000 ₫,215.000 ₫,86.000 ₫,-40%,4.8,210,129,4901872466146,Tsubaki,Nhật Bản,,Tất cả,"
1. Dầu Gội Dưỡng Tóc Bóng Mượt Tsubaki Premium Moist & Repair Shampoo 490ml
Thành phần chính: 


Dầu hoa Trà, Sữa ong chúa, Protein đậu nành: giúp cung cấp dưỡng chất, phục hồi và nuôi dưỡng sâu cho tóc.


Thành phần chi tiết:
Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycol Distearate, Guar Hydroxypropyltrimonium Chloride, (Propyltrimonium Chloride Acrylamide / Dimethylacrylamide) Copolymer, Camellia Seed Oil, Dilauroylglutamate Lysine Na, Squalane, Royal Jelly Extract, Soybean Seed Extract, Sorbitol, PEG-2 Laurate, Na Sulfate, DPG, Lauric Acid, Dimethiconol, Salicylic Acid, Citric Acid, EDTA-2Na, Na Lauryl Sulfate, BG, Tocopherol, Phenoxyethanol, Na Benzoate, Fragrance, Yellow 5, Yellow 4.
2. Dầu Gội Phục Hồi & Ngăn Ngừa Rụng Tóc Tsubaki Premium Volume & Repair Shampoo 490ml
Thành phần chính:


Dầu hoa Trà, Sữa ong chúa, Protein đậu nành: giúp cung cấp dưỡng chất, phục hồi và nuôi dưỡng sâu cho tóc.


Thành phần chi tiết:
Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Guar Hydroxypropyltrimonium Chloride, Peg-60 Hydrogenated Castor Oil, Polyquaternium-10, Dilauroylglutamate (Phytosteryl / Octyldodecyl), Camellia Seed Oil, Dilauroylglutamate Lysine Na, Royal Jelly Extract, Soybean Seed Extract, Peg-2 Laurate, Sodium Sulfate, Dpg, Isostearyl Alcohol, Salicylic Acid, Edta-2na, Citric Acid, Bg, Tocopherol, Phenoxyethanol, Sodium Benzoate, Fragrance.
3. Dầu Gội Phục Hồi Hư Tổn Nặng & Giảm Gãy Rụng Tsubaki  Premium EX Intensive Repair Shampoo 490ml
Thành phần chính: 


Ion Phục hồi hư tổn: bổ sung các dưỡng chất phục hồi thiết yếu dưới dạng điện tích dương (+), củng cố liên kết tóc, giúp giảm gãy rụng & phục hồi hư tổn vượt trội


Dầu hoa Trà Nhật: thành phần trứ danh của TSUBAKI, giúp tóc bóng mượt, giảm khô xơ, rối.


Sữa ong chúa, Protein đậu nành: giúp tóc thêm chắc khỏe.


Thành phần chi tiết:
Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sorbitol, Glycol Distearate, Glycerin, Guar Hydroxypropyltrimonium Chloride, (Propyltrimonium Chloride Acrylamide/Dimethylacrylamide) Copolymer, Sodium Chloride, Dilauroyl Glutamic Acid (Phytosteryl/Octyldodecyl), Camellia Seed Oil, Sodium Lysine Dilauroyl Glutamate, Royal Jelly Extract, Lactic Acid, Sodium Acetylated Hyaluronate, Soybean Seed Extract, Hydrolyzed Conchiolin, PEG-2 Laurate, Sodium Sulfate, DPG, Lauric Acid, Dimethicone , Salicylic Acid, Citric Acid, EDTA-2Na, Lauryltrimonium Chloride, Sodium Lauroyl Methyl Taurine, BG, Amodimethicone, PPG-2-Deceth-12, Tocopherol, Phenoxyethanol, Sodium Benzoate, Fragrance, Yellow 5, Yellow 4
4. Sữa Tắm Dưỡng Ẩm Hương Hoa SENKA Perfect Bubble For Body Floral 500ml
Thành phần chính:


Chiết xuất Tơ tằm trắng & gấp đôi Hyaluronic Acid, bổ sung thêm Glycerin giúp dưỡng ẩm da hiệu quả, lưu giữ độ ẩm trên da lâu dài, bảo vệ lớp màng ẩm tự nhiên của da.


Kết hợp thêm chiết xuất vỏ cây Hoàng Bá kháng khuẩn, ngừa mụn.


Hương Linh Lan & Hoa Nhài dịu nhẹ dễ chịu mang lại cảm giác thư giãn, thoải mái.


Thành phần chi tiết:
Water, lauric acid, PG, potassium hydroxide, myristic acid, palmitic acid, oleic acid, glycol distearate, fragrance, cocamide DEA, sodium lauryl glycol carboxylate, sodium methyl cocoyl taurate, PPG-10glyceryl, polyquaternium-7, polyquaternium-39, sodium hyaluronate, phellodendron amurense bark extract, sodium acetylated hyaluronate, sericin, hydrolyzed silk, cocamidopropyl betaine, stearic acid, glycerin, hydroxypropyl methylcellulose, EDTA-2Na, sodium metabisulfite, ethanol, citric acid, BHT, potassium sorbate, sodium benzoate
 ","
Dầu Gội:


Giữ nắp chai và xoay vòi theo chiều mũi tên.


Lấy một lượng dầu gội vừa đủ lên tay, làm ướt tóc và dùng tay xoa đều lên da đầu và tóc.


Nhẹ nhàng mát-xa và sau đó xả sạch tóc với nước.


Nên sử dụng kết hợp dầu xả cùng loại để đạt được hiệu quả tối ưu.


Sữa tắm:


Làm ướt cơ thể.


Lấy một lượng sữa tắm ra bông, tạo bọt sau đó massage lên toàn thân.


Sau 2-3 phút, tắm sạch lại với nước.


Dùng sữa tắm hàng ngày.


 ",,,
https://hasaki.vn/san-pham/bo-goi-xa-l-oreal-duong-toc-suon-muot-toc-cao-cap-440mlx2-102729.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-goi-xa-l-oreal-duong-toc-suon-muot-toc-cao-cap-440mlx2_9JofHBgQhgvBKz8D_img_385x385_622873_fit_center.png,422208871,Bộ Gội Xả L'Oreal Dưỡng Tóc Suôn Mượt Tóc Cao Cấp 440mlx2,2144,249,332.000 ₫,498.000 ₫,166.000 ₫,-33%,4.8,6,8,,L'Oreal,Pháp,China,Tất cả,"
1. Dầu Gội Dưỡng Tóc Suôn Mượt Tóc Cao Cấp L'Oreal Paris Extraordinary Oil Sleek Silicone-free Shampoo 440ml
Thành phần chính:


Chiết xuất từ 100% tinh dầu gỗ tuyết tùng tự nhiên từ Pháp: giúp phục hồi các lớp biểu bì tóc bị hư tổn.


Bảng thành phần: Aqua / Water, Sodium Laureth Sulfate, Citric Acid, Cocamidopropyl Betaine, Sodium Chloride, Ammonium Hydroxide, Hexylene Glycol, Ci 15985 / Yellow 6, Ci 19140 / Yellow 5, Sodium Benzoate, Sodium Hydroxide, Sodium Acetate, Cedrus Atlantica Bark Oil, Polyquaternium-10, Salicylic Acid, Limonene, Menthol, Linalool, Propylene Glycol, Isopropyl Alcohol, 2-Oleamido-1,3-Octadecanediol , Parfum, Piroctone Olamine, Coumarin, Lavandula Angustifolia Oil / Lavender Oil, Hexyl Cinnamal.
2. Dầu Xả Dưỡng Tóc Suôn Mượt Tóc Cao Cấp L'Oreal Paris Extraordinary Oil Sleek Nourishing Conditioner 440ml
Thành phần chính:


Chiết xuất từ 100% tinh dầu gỗ tuyết tùng tự nhiên từ Pháp: giúp phục hồi các lớp biểu bì tóc bị hư tổn.


Bảng thành phần: Aqua / Water, Cetearyl Alcohol, Amodimethicone, Behentrimonium Chloride, Cetyl Esters, Ci 77891 / Titanium Dioxide, Ci 77491 / Iron Oxides, Ci 15985 / Yellow 6, Ci 19140 / Yellow 5, Mica, Tocopheryl Acetate, Cedrus Atlantica Bark Oil, Phenoxyethanol, Ethylhexyl Salicylate, Trideceth-6,Chlorhexidine Dihydrochloride, Limonene, Linalool, Isopropyl Alcohol, 2-Oleamido-1,3-Octadecanediol, Caramel, Cetrimonium Chloride,Coumarin, Lavandula Angustifolia Oil / Lavender Oil, Hexyl Cinnamal, Parfum / Fragrance. ","
1. Dầu gội dưỡng tóc suôn mượt tóc cao cấp L'Oreal Paris Extraordinary Oil Sleek Silicone-free Shampoo 440ml


Nhẹ nhàng cho dầu gội lên tóc và massage nhẹ nhàng da đầu tạo bọt.


Xả sạch dầu gội với nước lạnh.


Tiếp tục sử dụng dầu xả Extraordinary Oil Sleek để đạt hiệu quả tối ưu.


2. Dầu xả dưỡng tóc suôn mượt tóc cao cấp L'Oreal Paris Extraordinary Oil Sleek Nourishing Conditioner 440ml


Sau khi gội đầu với dầu gội Extraordinary Oil Sleek, nhẹ nhàng thoa một lượng dầu xả vừa đủ lên tóc ướt. Lưu ý tránh tiếp xúc với da đầu.


Để từ 1-2 phút, sau đó xả sạch tóc với nước lạnh.

 ",,,
https://hasaki.vn/san-pham/dau-goi-duoc-lieu-nguyen-xuan-cho-toc-hu-ton-660ml-112795.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-goi-duoc-lieu-nguyen-xuan-cho-toc-hu-ton-660ml_f5a9q6wjuToAxz6Y_img_385x385_622873_fit_center.png,422215296,Dầu Gội Dược Liệu Nguyên Xuân Cho Tóc Hư Tổn 660ml,2144,484,154.000 ₫,192.000 ₫,38.000 ₫,-20%,5.0,5,3,8936009152810,Nguyên Xuân,Việt Nam,Vietnam,Tất cả,"
Thành phần chính:


Thành phần dược liệu (bồ kết, hà thủ ô, hương nhu, cỏ mần trầu vỏ quả bưởi, sả chanh, núc nác, dâu tằm, cỏ ngũ sắc, bạch quả,…) giúp dưỡng da đầu và dưỡng tóc từ gốc, giảm tóc gãy rụng, thúc đẩy quá trình mọc tóc thay thế. Từ đó, giúp giảm các vấn đề rụng tóc, tóc khô và xơ, da đầu ngứa và nhiều gàu. 


Dầu gội dược liệu Nguyên Xuân còn được bổ sung thêm các thành phần Vitamin E, dầu olive,... giúp tóc mềm mại, suôn mượt.

 ","


Làm ướt tóc và da đầu. Lấy khoảng 3-5 ml dầu gội thoa đều và gội nhẹ nhàng rồi xả kỹ bằng nước sạch. 


Có thể gội lần thứ 2 giúp tóc mềm mượt hơn.

 ",,,
https://hasaki.vn/san-pham/combo-tresemme-keratin-smooth-vao-nep-muot-ma-dau-goi-640g-dau-xa-620g-88323.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-tresemme-keratin-smooth-vao-nep-muot-ma-dau-goi-640g-dau-xa-620g_A2y16SYHMJjYNj8A_img_385x385_622873_fit_center.png,241200034,Bộ Gội Xả TRESemmé Keratin Vào Nếp Suôn Mượt 640g+620g,2144,217,301.000 ₫,370.000 ₫,69.000 ₫,-19%,5.0,3,26,8934868159520,TRESemmé,Mỹ,,Tất cả,"
Dầu gội:
Water (Aqua, Eau), Isobutane, Hydrofluorocarbon 152A, Vp/Va Copolymer, Hydrolyzed Elastin, Gelatin/Keratin Amino Acids/Lysine Hydroxypropyltrimonium Chloride, Polyquaternium11, Propane, Polysorbate 20, Pvp, Polyquaternium4, Ppg 12 Peg 50 Lanolin, Olealkonium Chloride, Polyquaternium7, Sodium Benzoate, Propylene Glycol, Cyclopentasiloxane, Glycerin, Sorbitol, Cocamidopropyl Betaine, Cyclohexasiloxane, Fragrance (Parfum).
Dầu xả:
Water (Aqua, Eau), Isobutane, Hydrofluorocarbon 152A, Vp/Va Copolymer, Hydrolyzed Elastin, Gelatin/Keratin Amino Acids/Lysine Hydroxypropyltrimonium Chloride, Polyquaternium11, Propane, Polysorbate 20, Pvp, Polyquaternium4, Ppg 12 Peg 50 Lanolin, Olealkonium Chloride, Polyquaternium7, Sodium Benzoate, Propylene Glycol, Cyclopentasiloxane, Glycerin, Sorbitol, Cocamidopropyl Betaine, Cyclohexasiloxane, Fragrance (Parfum). ","
Dầu gội: Thoa đều dầu gội TRESemmé Keratin Smooth lên tóc ướt, xoa bóp nhẹ nhàng để tạo bọt. Vuốt nhẹ từ chân tóc đến ngọn tóc, đồng thời massage da đầu sau đó gội sạch với nước.
Dầu xả:Lấy một lượng vừa đủ, thoa đều lên thân và ngọn tóc ướt. Massage và giữ 2-3 phút, sau đó xả sạch với nước. ",,,
https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-250ml-100901.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-goi-selsun-ngua-gau-giam-ngua-da-dau-250ml_EQAYUvDziYYMPC6i_img_385x385_622873_fit_center.png,422207312,Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 250ml,2144,343,177.000 ₫,223.000 ₫,46.000 ₫,-21%,4.9,31,47,8935006542365,Selsun,Nhật Bản,Vietnam,Tất cả,"
Thành phần chính:


1% Selenium Sulfide: hiệu quả vượt trội trong việc ngăn ngừa nấm gây gàu, làm sạch tóc và da đầu. 


Bổ sung Dipotassium Glycyrrhizate (chiết xuất từ rễ cây cam thảo): kháng viêm, giúp làm dịu và giảm ngứa da đầu nhanh chóng. 


Tăng cường Polyquaternium-73, kết hợp cùng Dimethicone và Tab-2V: giúp tóc thêm suôn mượt, mềm mại và dễ chải.


Thành phần đầy đủ:
Selenium Sulfide, Dimethicone, Dihydrogenated Tallow Phthalic Acid Amide (Tab 2), Ammonium Lauryl Sulfate, Water, Ammonium Laureth Sulfate, Dihydrogenated Tallow Phthalic Acid Amide, Cocamide DEA, Fragrance, DMDM Hydantoin, Hydroxypropyl Methylcellulose, Citric Acid, Sodium Chloride, Sodium Citrate, Bentonite. ","


Lắc kỹ trước khi dùng. 


Thoa 5-10ml dầu gội vào da đầu ướt, để 2-3 phút cho kết quả tốt nhất. Xả sạch với nước.


Liều lượng sử dụng: 2 lần/1 tuần đến khi hết gàu, sau đó dùng 1 tuần/1 lần để ngăn gàu quay lại.


Có thể dùng xen kẽ Selsun với các dầu gội khác theo nhu cầu chăm sóc cá nhân của mình để có được mái tóc và da đầu khỏe mạnh như ý.

 ",,,
https://hasaki.vn/san-pham/bo-goi-xa-tsubaki-phuc-hoi-ngan-rung-toc-490mlx2-109256.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-goi-xa-tsubaki-phuc-hoi-ngan-rung-toc-490mlx2_fUkfCBySmszbqa1R_img_385x385_622873_fit_center.png,422213294,Bộ Gội Xả Tsubaki Phục Hồi Ngăn Rụng Tóc 490mlx2,2144,202,258.000 ₫,430.000 ₫,172.000 ₫,-40%,0.0,0,4,,Tsubaki,Nhật Bản,Japan,Tất cả,"
1. Dầu Gội Phục Hồi & Ngăn Ngừa Rụng Tóc Tsubaki Premium Volume & Repair Shampoo 490ml
Thành phần chính:


Dầu hoa Trà, Sữa ong chúa, Protein đậu nành: giúp cung cấp dưỡng chất, phục hồi và nuôi dưỡng sâu cho tóc.


Thành phần chi tiết:
Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Guar Hydroxypropyltrimonium Chloride, Peg-60 Hydrogenated Castor Oil, Polyquaternium-10, Dilauroylglutamate (Phytosteryl / Octyldodecyl), Camellia Seed Oil, Dilauroylglutamate Lysine Na, Royal Jelly Extract, Soybean Seed Extract, Peg-2 Laurate, Sodium Sulfate, Dpg, Isostearyl Alcohol, Salicylic Acid, Edta-2na, Citric Acid, Bg, Tocopherol, Phenoxyethanol, Sodium Benzoate, Fragrance.
2. Dầu Xả Phục Hồi & Ngăn Ngừa Rụng Tóc Tsubaki Premium Repair Conditioner 490ml
Thành phần chính:


Thành phần phục hồi thiết yếu: sữa ong chúa, protein đậu nành, tinh dầu hoa trà.


Thành phần nuôi tóc bóng mượt: hợp chất Squalane.


Thành phần Dual Amino Acid: giúp khép và khóa chặt dưỡng chất làm đẹp bên trong để nuôi dưỡng tóc.


Thành phần chi tiết:
Water, Isopentyldiol, Behentrimonium Chloride, Glycerin, Stearyl Alcohol, Dimethicone, Behenyl Alcohol, Cetanol, Aminopropyl Dimethicone, Steartrimonium Chloride, Hydrogenated Polyisobutene, Polysilicone-13, Lauroylglutamic Acid Di (Phytosteryl / Octyldodecyl), Camellia Seed Oil, Lactic Acid, Lysine Na Dilauroyl Glutamate, Royal Jelly Extract, Soybean Seed Extract, Isopropanol, DPG, Isopropyl Myristate, PEG-2 Laurate, Amodimethicone, Methyl Taurine Na, Salicylic Acid, PPG-2-Deceth-12, EDTA-2Na, Cetrimonium Chloride, BG, Tocopherol, Sodium Benzoate, Phenoxyethanol, Fragrance, Red 227, Yellow 4
 ","
1. Dầu Gội Phục Hồi & Ngăn Ngừa Rụng Tóc Tsubaki Premium Volume & Repair Shampoo 490ml


Lấy một lượng dầu gội vừa đủ lên tay, làm ướt tóc và dùng tay xoa đều lên da đầu và tóc.


Nhẹ nhàng mát-xa và sau đó xả sạch tóc với nước.


2. Dầu Xả Phục Hồi & Ngăn Ngừa Rụng Tóc Tsubaki Premium Repair Conditioner 490ml


Sau bước gội đầu, lấy một lượng dầu xả vừa đủ lên tay và xoa đều lên từ thân tóc đến ngọn (tránh tiếp xúc da đầu).


Nhẹ nhàng xả sạch tóc với nước.

 ",,,
https://hasaki.vn/san-pham/dau-goi-ogx-biotin-collagen-lam-day-toc-385ml-2262.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-goi-ogx-biotin-collagen-lam-day-toc-385ml_9uGFfeB8LmEcwFyd_img_385x385_622873_fit_center.png,100330047,Dầu Gội OGX Biotin & Collagen Làm Dày Tóc 385ml,2144,242,192.000 ₫,295.000 ₫,103.000 ₫,-35%,4.5,16,51,022796916709,OGX,Mỹ,,,"
OGX Thick & Full + Biotin & Collagen Shampoo (Màu Tím)
Thành phần chính: 

Biotin (Vitamin B7) và Collagen: Giúp kích thích mọc tóc, giảm gãy rụng, nuôi dưỡng mái tóc yếu thưa mỏng trở này dày và suôn mượt hơn. 

Thành phần đầy đủ: 
Water (Aqua), Sodium C14-16 Olefin Sulfonate, Sodium Cocoyl Isethionate, Cocamidopropyl Hydroxysultaine, Fragrance (Parfum), Biotin, Hydrolyzed Collagen, Hydrolyzed Wheat Protein, Ethyltrimonium Chloride Methacrylate/Hydrolyzed Wheat Protein Copolymer, Polyquaternium-10, Glycol Distearate, PEG-120 Methyl Glucose Dioleate, Cocamidopropyl Betaine, Laureth-4, Laureth-23, Dimethicone, Glycerin, Propylene Glycol, Sodium Chloride, Citric Acid, DMDM Hydantoin, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Ext. Violet 2 (CI 60730).
OGX Renewing + Argan Oil of Morocco Shampoo (Màu Xanh)
Thành phần chính: 

Công thức chứa dầu Argan từ vùng Moroc giàu dưỡng chất như các chất chống oxy hóa, vitamin và khoáng chất quý giá giúp hỗ trợ phục hồi hư tổn cho mái tóc.

Thành phần chi tiết: 
Water (Aqua), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Hydroxysultaine, Sodium Cocoyl Isethionate, PPG-2 Hydroxyethyl Coco/Isostearamide, Argania Spinosa (Argan) Kernel Oil, Panthenol, Dimethicone, Amodimethicone, Glycol Stearate, PEG-120 Methyl Glucose Dioleate, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-6, Polyquaternium-10, Laureth-4, Laureth-23, Cocamidopropyl Betaine, Cetrimonium Chloride, Trideceth-12, Citric Acid, Fragrance (Parfum), Tetrasodium EDTA, Sodium Chloride, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Yellow 5 (CI 19140), Red 40 (CI 16035).
OGX Ever Straightening + Brazilian Keratin Therapy Shampoo (Màu Nâu)
Thành phần chính: 

Protein Keratin: đóng vai trò như lớp sừng bảo vệ tóc khỏi các tác nhân tổn thương và đảm bảo độ hoàn thiện cho cấu trúc tóc, mang lại những lọn tóc quyến rũ, gợn sóng, đầy sức sống.

Dầu dừa, bơ ca cao và dầu bơ: giúp tóc càng trở nên khoẻ khoắn và ""vững vàng"" trước những ảnh hưởng từ nhiệt tạo kiểu tóc.


Thành phần chi tiết: 
Water (Aqua), Sodium C14-16 Olefin Sulfonate, Sodium Cocoyl Isethionate, PPG-2 Hydroxyethyl Coco/Isostearamide, Cocamidopropyl Hydroxysultaine, Hydrolyzed Keratin, Cocos Nucifera (Coconut) Oil, Persea Gratissima (Avocado) Oil, Theobroma Cacao (Cocoa) Seed Butter, Panthenol, Dimethicone, Amodimethicone, Glycol Distearate, PEG-120 Methyl Glucose Dioleate, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-6, Polyquaternium-10, Laureth-4, Laureth-23, Cocamidopropyl Betaine, Cetrimonium Chloride, Trideceth-12, Tetrasodium EDTA, Propylene Glycol, Sodium Chloride, Citric Acid, DMDM Hydantoin, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Fragrance (Parfum), Yellow 5 (CI 19140), Red 40 (CI 16035), Blue 1 (CI 42090).
OGX Heavenly Hydration + Cherry Blossom Shampoo (Màu Hồng)
Thành phần chính: 


Chiết xuất từ hoa anh đào và trà xanh giúp mái tóc được tăng độ ẩm


Thành phần chi tiết: 
Water (Aqua), Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, PPG-2, Hydroxyethyl Coco/Isostearateamide, Prunus Serrulata (Cherry Blossom) Flower Extract, Camellia Sinensis 9Green Tea) Leaf Extract, Ethylhexyl Methoxycinnamate, Amodimethicone, Polyquaternium-10, PEG-6 Caprylic/Capric Glycerides, PEG-150 Pentaerythrityl Tetrastearate, Tricedeth-12, Cetrimonium Chloride, Propylene Glycol, Sodium Chloride, Tetrasodium EDTA, Citric Acid, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Fragrance (Parfum), Red 33 (CI 17200).
 ","

Làm ướt tóc bằng nước, lấy một lượng dầu gội vừa đủ cho lên tóc
Tiếp tục tạo bọt và mát xa da đầu và tóc đến khi sạch.
Gội lại kỹ bằng nước. Sau đó có thể kết hợp với dầu xả OGX cho tóc mềm mượt hơn. 

  ",Ngày Và Đêm,,
https://hasaki.vn/san-pham/dau-goi-duoc-lieu-nguyen-xuan-cho-toc-dau-bet-660ml-112799.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-goi-duoc-lieu-nguyen-xuan-cho-toc-dau-bet-660ml_Uya6fZbcd4C3FdFr_img_385x385_622873_fit_center.png,422215298,Dầu Gội Dược Liệu Nguyên Xuân Cho Tóc Dầu Bết 660ml,2144,248,181.000 ₫,220.000 ₫,39.000 ₫,-18%,0.0,0,1,8936009152827,Nguyên Xuân,Việt Nam,Vietnam,Tất cả,"
Thành phần chính:


Với các thành phần dược liệu như Bồ kết, Cỏ mần trầu, Dâu tằm, Núc nác, Cỏ ngũ sắc, Hà thủ ô, Bạch quả,... giúp dưỡng da đầu và dưỡng tóc từ gốc, giúp giảm các vấn đề rụng tóc, tóc khô và xơ, da đầu ngứa và nhiều gàu.


Dầu gội được bổ sung các thảo dược có tác dụng cân bằng lượng dầu trên tóc và da đầu (Tầm ma, Tóc vệ nữ, Cải xoong) giúp mái tóc mềm mại suôn mượt, không bết dính, giảm gãy rụng tóc, góp phần hỗ trợ mọc tóc mới, cho mái tóc dày mượt, bồng bềnh.

 ","


Làm ướt tóc và da đầu. Lấy khoảng 3-5ml dầu gội thoa đều và gội nhẹ nhàng rồi xả kỹ bằng nước sạch. Có thể gội lần thứ 2 giúp tóc mềm mượt hơn.

 ",,,
https://hasaki.vn/san-pham/bo-goi-xa-buoi-cocoon-giam-gay-rung-toc-310ml-chai-97505.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-goi-xa-buoi-cocoon-giam-gay-rung-toc-310ml-chai_q47niLcSqwD2znj9_img_385x385_622873_fit_center.png,422205282,Bộ Gội Xả Bưởi Cocoon Giảm Gãy Rụng Tóc (310ml/chai),2144,127,347.000 ₫,430.000 ₫,83.000 ₫,-19%,4.6,14,24,,Cocoon,Việt Nam,Vietnam,Tất cả,"
Thành phần chính:


Tinh dầu vỏ bưởi: tinh dầu vỏ bưởi giúp mang lại cho bạn da đầu và tóc khỏe mạnh, cải thiện rõ rệt tình trạng gãy rụng tóc.


Xylishine™: được chiết xuất từ tảo nâu, Pelvetia canaliculata và các loại đường tự nhiên có trong gỗ, giúp dưỡng ẩm và phục hồi tóc, tăng cường độ bóng của tóc.


Vitamin B5 (D-panthenol): chức năng như một tác nhân dưỡng tóc để cung cấp độ ẩm lâu dài cho tóc, ngăn ngừa hư tổn, làm dày tóc và cải thiện độ bóng khỏe của mái tóc.


Axít amin: có tác dụng dưỡng ẩm, củng cố cấu trúc, bảo vệ màu sắc và sửa chữa các hư hỏng bề mặt của tóc.


Thành phần chi tiết:
1. Dầu Gội Bưởi Cocoon Pomelo Shampoo
Aqua/Water, Sodium Cocoyl Isethionate, Sodium Laurylglucosides Hydroxypropylsulfonate, Glycerin, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, PEG-12 Dimethicone, PEG-7 Glyceryl Cocoate, Dimethicone, Citrus Grandis Peel Oil, Panthenol, Amodimethicone, Epilobium Angustifolium Flower/Leaf/Stem Extract, Thymus Vulgaris (Thyme) Extract, Triticum Vulgare (Wheat) Seed Extract, Cocoyl Methyl Glucamide, Calcium Pantothenate, Pyridoxine Hcl, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Xylitylglucoside, Anhydroxylitol, Maltitol, Xylitol, Pelvetia Canaliculata Extract, Propanediol, Bis-(Isostearoyl/Oleoyl Isopropyl) Dimonium Methosulfate, Trisodium Ethylenediamine Disuccinate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cocamide MEA, Parfum, Polysorbate-20, Xanthan Gum, PEG-120 Methyl Glucose Dioleate, PEG-45M, Laureth-23, Polyquaternium-10, Laureth-4, Trideceth-10, Sodium Hydroxide, Phenoxyethanol, Ethylhexylglycerin.
2. Dầu Xả Bưởi Cocoon Pomelo Hair Conditioner
Aqua/Water, Cetearyl Alcohol, Cetyl Alcohol, Cocos Nucifera (Coconut) Oil, Caprylic/Capric Triglyceride, Glycereth-26, Dipalmitoylethyl Dimonium Chloride, Citrus Grandis Peel Oil, Panthenol, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Xylitylglucoside, Anhydroxylitol, Maltitol, Xylitol, Pelvetia Canaliculata Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Thymus Vulgaris (Thyme) Extract, Triticum Vulgare (Wheat) Seed Extract, Calcium Pantothenate, Pyridoxine Hcl, Tocopherol, Mentha Piperita Oil, Dimethicone, Amodimethicone, Laureth-23, Polyquaternium-10, Laureth-4, Bis-(Isostearoyl/Oleoyl Isopropyl) Dimonium Methosulfate, Stearamidopropyl Dimethylamine, PEG-45M, Trideceth-10, Parfum, Citric Acid, BHT, Trisodium Ethylenediamine Disuccinate, Caramel, Phenoxyethanol, Ethylhexylglycerin.
 ","


Bước 1: Thoa sản phẩm Dầu gội bưởi lên tóc ướt và tạo bọt, mát-xa nhẹ nhàng từ gốc đến ngọn, sau đó gội sạch.


Bước 2: Thoa sản phẩm Dầu xả bưởi lên tóc ướt, mát-xa nhẹ nhàng lên thân tóc, sau đó xả sạch lại với nước. Sử dụng hằng ngày để có kết quả tốt nhất. Tránh tiếp xúc với mắt.

 ",Thuần Chay (Vegan),,
